-20.0
-20.0
-21.0
-21.0
-18.0
-18.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-19.0
-19.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-19.0
-19.0
-21.0
-21.0
-20.0
-20.0
-19.0
-19.0
-21.0
-21.0
-19.0
-19.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-18.0
-18.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-18.0
-18.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-19.0
-19.0
-21.0
-21.0
-21.0
-21.0
-21.0
-21.0
-19.0
-19.0
-20.0
-20.0
-19.0
-19.0
-18.0
-18.0
-21.0
-21.0
-19.0
-19.0
-19.0
-19.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-21.0
-21.0
-19.0
-19.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-18.0
-18.0
-21.0
-21.0
-21.0
-21.0
-20.0
-20.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-18.0
-18.0
-20.0
-20.0
-19.0
-19.0
-20.0
-20.0
-21.0
-21.0
-20.0
-20.0
-20.0
-20.0
-18.0
-18.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-21.0
-21.0
-19.0
-19.0
-21.0
-21.0
-19.0
-19.0
-19.0
-19.0
-19.0
-19.0
-20.0
-20.0
-17.0
-17.0
-20.0
-20.0
-19.0
-19.0
-18.0
-18.0
-20.0
-20.0
-20.0
-20.0
-20.0
-20.0
-19.0
-19.0
-17.0
-17.0
-20.0
-20.0
-17.0
-17.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-18.0
-18.0
-18.0
-18.0
-17.0
-17.0
-17.0
-17.0
-17.0
-17.0
-18.0
-18.0
-18.0
-18.0
-16.0
-16.0
-14.0
-14.0
-20.0
-20.0
-17.0
-17.0
-18.0
-18.0
-19.0
-19.0
-20.0
-20.0
-20.0
-20.0
-19.0
-19.0
-18.0
-18.0
-19.0
-19.0
-16.0
-16.0
-19.0
-19.0
-20.0
-20.0
-17.0
-17.0
-19.0
-19.0
-18.0
-18.0
-17.0
-17.0
-17.0
-17.0
-21.0
-21.0
-16.0
-16.0
-20.0
-20.0
-18.0
-18.0
-15.0
-15.0
-13.0
-13.0
-20.0
-20.0
-20.0
-20.0
-15.0
-15.0
-18.0
-18.0
-19.0
-19.0
-14.0
-14.0
-16.0
-16.0
-17.0
-17.0
-15.0
-15.0
-16.0
-16.0
-17.0
-17.0
-15.0
-15.0
-20.0
-20.0
-17.0
-17.0
-15.0
-15.0
-19.0
-19.0
-19.0
-19.0
-16.0
-16.0
-15.0
-15.0
-12.0
-12.0
-14.0
-14.0
-17.0
-17.0
-20.0
-20.0
-17.0
-17.0
-15.0
-15.0
-17.0
-17.0
-15.0
-15.0
-16.0
-16.0
-17.0
-17.0
-17.0
-17.0
-18.0
-18.0
-16.0
-16.0
-15.0
-15.0
-15.0
-15.0
-16.0
-16.0
-15.0
-15.0
-15.0
-15.0
-17.0
-17.0
-18.0
-18.0
-13.0
-13.0
-14.0
-14.0
-17.0
